Date,eq_port,eq_bh
2006-05-31,1.1199820889893033,1.1016369421530017
2006-06-01,1.1231778640520562,1.1047803708761492
2006-06-02,1.130812756861061,1.1122902052301684
2006-06-05,1.119168183773331,1.1008363685883515
2006-06-06,1.1162310348586395,1.0979473297538567
2006-06-07,1.1108241709865507,1.0926290295406267
2006-06-08,1.104506216530646,1.0864145622773638
2006-06-09,1.1011145107542917,1.083078412157751
2006-06-12,1.0909408941053163,1.073071437898075
2006-06-13,1.068110307223714,1.0506148127724861
2006-06-14,1.0687121223582194,1.051206770260946
2006-06-15,1.0881633083414424,1.0703393485927515
2006-06-16,1.0851912817521532,1.067416003374993
2006-06-19,1.0741839515494611,1.0565889716706693
2006-06-20,1.0793960687727642,1.0617157151574372
2006-06-21,1.0904778248654068,1.072615953666252
2006-06-22,1.0813773670547568,1.0636645600562311
2006-06-23,1.0816328302545937,1.0639158388053
2006-06-26,1.084284275418532,1.0665238536757193
2006-06-27,1.0752978131437343,1.0576845883709365
2006-06-28,1.0769745243080318,1.0593338352455695
2006-06-29,1.1006872500949594,1.0826581499670642
2006-06-30,1.1098544406482975,1.0916751832469684
2006-07-03,1.1165767329085443,1.0982873653190228
2006-07-05,1.1080172842947371,1.089868119252383
2006-07-06,1.1124473217239588,1.0942255933005216
2006-07-07,1.107554484406928,1.0894128999607111
2006-07-10,1.1031335402869142,1.0850643702746727
2006-07-11,1.1151722634861885,1.0969059009054376
2006-07-12,1.111764736929447,1.0935541891475633
2006-07-13,1.1062705680347786,1.0881500139555684
2006-07-14,1.1037225871481904,1.0856437686323968
2006-07-17,1.09638390491929,1.0784252929714386
2006-07-18,1.0917602683969267,1.0738773909556842
2006-07-19,1.1064983913647575,1.0883741055719043
2006-07-20,1.0948130890962526,1.0768802068874834
2006-07-21,1.0857689450658403,1.0679842046460137
2006-07-24,1.093364329788509,1.0754551780505146
2006-07-25,1.0968600847317704,1.0788936730265246
2006-07-26,1.099920822482363,1.0819042763294202
2006-07-27,1.1013427696304854,1.0833029321861174
2006-07-28,1.1122743406047115,1.0940554455873295
2006-07-31,1.1124056145647325,1.0941845692986134
2006-08-01,1.111381290846324,1.0931770238565781
2006-08-02,1.1191918735615656,1.1008596703412346
2006-08-03,1.1189332585258815,1.1006052913829398
2006-08-04,1.1194773789239192,1.1011404991664842
2006-08-07,1.11803592824451,1.0997226592435603
2006-08-08,1.1122133107583643,1.0939954154011586
2006-08-09,1.1135331773209727,1.0952936627377692
2006-08-10,1.1099154632802366,1.0917352063369021
2006-08-11,1.103516428514793,1.0854409868480033
2006-08-14,1.1029504908627485,1.0848843191739603
2006-08-15,1.1143999940378282,1.0961462811204663
2006-08-16,1.127241962780008,1.1087779002467384
2006-08-17,1.1222101752373774,1.1038285326662
2006-08-18,1.1248363299359112,1.10641167132543
2006-08-21,1.128314384103018,1.1098327554614735
2006-08-22,1.1266118384766957,1.108158097289618
2006-08-23,1.1227487718476956,1.1043583071408796
2006-08-24,1.1233829722295967,1.1049821194110028
2006-08-25,1.1246634102627093,1.1062415840518058
2006-08-28,1.1247974099322429,1.1063733888258696
2006-08-29,1.1260144474303093,1.1075704914233455
2006-08-30,1.1303618620658116,1.1118466960273385
2006-08-31,1.1346167700838252,1.11603190925904
2006-09-01,1.1371664488208875,1.1185398246221372
2006-09-05,1.1441814729023374,1.1254399436099258
2006-09-06,1.1331928714122323,1.1146313338445486
2006-09-07,1.1237787827504508,1.1053714466119937
2006-09-08,1.1235961314660519,1.1051917871295756
2006-09-11,1.1153580929575653,1.097088686516585
2006-09-12,1.1237078317295288,1.1053016577586727
2006-09-13,1.1282339086021316,1.1097535981378115
2006-09-14,1.1209241834186459,1.1025636052099952
2006-09-15,1.1233007954493692,1.1049012886747127
2006-09-18,1.1272758398179639,1.1088112223836464
2006-09-19,1.1214087769697125,1.1030402611878296
2006-09-20,1.1289761853042684,1.1104837164534636
2006-09-21,1.1317646733522713,1.1132265294650576
2006-09-22,1.1327142256685543,1.114160528249867
2006-09-25,1.1417610872313744,1.1230592035109515
2006-09-26,1.145417556820059,1.1266557806494206
2006-09-27,1.1497065233128527,1.130874494482944
2006-09-28,1.1497074402577117,1.1308753964083769
2006-09-29,1.1462212563393808,1.1274463156852745
2006-10-02,1.140705635558963,1.1220210399863586
2006-10-03,1.132204252779865,1.1136589086443391
2006-10-04,1.1407722685856156,1.1220865815735406
2006-10-05,1.1433952937543008,1.1246666419641744
2006-10-06,1.1396961682637194,1.1210281076213962
2006-10-09,1.1425625738834138,1.1238475619259733
2006-10-10,1.14007597755355,1.1214016956892445
2006-10-11,1.137656333994049,1.1190216855460515
2006-10-12,1.1477604824561938,1.1289603294978865
2006-10-13,1.1539192927909174,1.1350182593979692
2006-10-16,1.1587891853535894,1.139808383815224
2006-10-17,1.1522664467106338,1.1333924867006786
2006-10-18,1.1514807195972403,1.1326196296853075
2006-10-19,1.156045909987762,1.1371100429085217
2006-10-20,1.15334565353534,1.1344540162715604
2006-10-23,1.1513774426745078,1.1325180444238356
2006-10-24,1.1522202882670032,1.1333470843257698
2006-10-25,1.160294203386432,1.1412887498674011
2006-10-26,1.168267504290531,1.1491314492401954
2006-10-27,1.1640789194347638,1.1450114728068046
2006-10-30,1.1689051676779942,1.1497586677923437
2006-10-31,1.173379493016718,1.154159704320345
2006-11-01,1.174387564750747,1.1551512639831862
2006-11-02,1.1758739746443831,1.1566133266948222
2006-11-03,1.1728216812438423,1.1536110294247293
2006-11-06,1.179233081246383,1.1599174116099054
2006-11-07,1.1843564652133742,1.1649568752784407
2006-11-08,1.182909528602091,1.1635336392824243
2006-11-09,1.18862610449425,1.1691565784770206
2006-11-10,1.18917225703531,1.1696937851173745
2006-11-13,1.1913555912050913,1.1718413565849384
2006-11-14,1.1951265006368106,1.1755504990581398
2006-11-15,1.1970034527159412,1.1773967069299882
2006-11-16,1.1950366123777287,1.175462083155918
2006-11-17,1.1990204846294077,1.1793807001484702
2006-11-20,1.2001233368019426,1.1804654877597565
2006-11-21,1.2038940661180568,1.1841744530676208
2006-11-22,1.2079051292520668,1.188119815559731
2006-11-24,1.2114133348936462,1.1915705572933966
2006-11-27,1.2023588236503613,1.1826643576525222
2006-11-28,1.204476037454648,1.1847468917967454
2006-11-29,1.206949310157683,1.1871796526457523
2006-11-30,1.2146438059714963,1.1947481137158646
2006-12-01,1.2107570886610666,1.1909250602804844
2006-12-04,1.2176602881996292,1.1977151863954447
2006-12-05,1.2170772775464032,1.1971417253735437
2006-12-06,1.2096859639713273,1.1898714804603516
2006-12-07,1.2044013530234658,1.1846734306858913
2006-12-08,1.2007880106872795,1.1811192743816772
2006-12-11,1.2064704336012666,1.1867086200190116
2006-12-12,1.2047521230838387,1.1850184551827179
2006-12-13,1.2026465827334534,1.1829474032828866
2006-12-14,1.205722759030032,1.1859731922505874
2006-12-15,1.2011636156350385,1.1814887269739776
2006-12-18,1.1975689758233314,1.1779529668495599
2006-12-19,1.200418014349058,1.1807553385306908
2006-12-20,1.1981513063142188,1.1785257588500844
2006-12-21,1.1951721933930346,1.1755954433735363
2006-12-22,1.1891678945812343,1.169689494119675
2006-12-26,1.1945623591035301,1.1749955980826925
2006-12-27,1.1969140357506078,1.177308754601791
2006-12-28,1.1973341241764335,1.1777219620391333
2006-12-29,1.197513690403334,1.177898586996855
2007-01-03,1.1951731715600937,1.1755964055183588
2007-01-04,1.2001677302534406,1.1805091540528532
2007-01-05,1.1877404972712602,1.1682854773739997
2007-01-08,1.1912851103661728,1.171772030212107
2007-01-09,1.1942525245570377,1.1746908385818693
2007-01-10,1.1960610876926703,1.1764697777113573
2007-01-11,1.1988080727584536,1.1791717675536595
2007-01-12,1.208742100931288,1.188943077762253
2007-01-16,1.2075357126398008,1.187756449938872
2007-01-17,1.2074397571115507,1.1876620661484851
2007-01-18,1.1998473916743213,1.1801940625739589
2007-01-19,1.2037030424446176,1.1839865583347011
2007-01-22,1.1987909297789965,1.1791549053737604
2007-01-23,1.204069980727379,1.18434748622074
2007-01-24,1.2118060499924874,1.191956839774946
2007-01-25,1.200804826668049,1.1811358149190812
2007-01-26,1.1996107552027926,1.1799613021740742
2007-01-29,1.1970971021772074,1.17748882242644
2007-01-30,1.2011556403585766,1.1814808823314062
2007-01-31,1.211484588090059,1.191640643372618
2007-02-01,1.2141765120641743,1.1942884740160786
2007-02-02,1.2116122365353554,1.1917662009545915
2007-02-05,1.2118835321255916,1.1920330527617637
2007-02-06,1.2153857310487366,1.1954778861661859
2007-02-07,1.2188684083504238,1.1989035177105247
2007-02-08,1.2227426253497555,1.2027142755881195
2007-02-09,1.2175142790672548,1.1975715688718285
2007-02-12,1.2124361623187472,1.192576630951196
2007-02-13,1.2160627322762778,1.196143798210204
2007-02-14,1.228431768546601,1.2083102314310379
2007-02-15,1.2316166985018204,1.2114429926879662
2007-02-16,1.2311904274346175,1.2110237038800304
2007-02-20,1.2299126135820544,1.2097668204360739
2007-02-21,1.2397294886709438,1.219422896511524
2007-02-22,1.2383770390200837,1.2180925997929986
2007-02-23,1.2408171899590872,1.2204927814077433
2007-02-26,1.2427344456113096,1.222378632685906
2007-02-27,1.209393515957409,1.1895838227031794
2007-02-28,1.2169542423523234,1.1970207054783901
2007-03-01,1.2113330700935225,1.1914916072192485
2007-03-02,1.1945177445253294,1.1749517142849175
2007-03-05,1.1861007438109554,1.1666725828414404
2007-03-06,1.2008669552425213,1.181196925836367
2007-03-07,1.2011485813380924,1.1814739389366709
2007-03-08,1.206207241531554,1.186449738997853
2007-03-09,1.201669963933547,1.1819867813595943
2007-03-12,1.2057197366100538,1.1859702193374173
2007-03-13,1.1926758640345612,1.1731400035338178
2007-03-14,1.1988415399916157,1.1792046865983168
2007-03-15,1.1986122407812716,1.1789791432763255
2007-03-16,1.2003777502503328,1.1807157339521586
2007-03-19,1.206905477886197,1.1871365383406203
2007-03-20,1.2132673851421516,1.193394238463339
2007-03-21,1.2267003351047572,1.206607158621958
2007-03-22,1.2225575331991756,1.2025322152205602
2007-03-23,1.2182484176473833,1.1982936823667498
2007-03-26,1.222593506862024,1.2025675996399434
