Date,port_r_net,bh_r
2005-06-22,0.002379401484608845,0.002379401484608845
2005-06-23,-0.004918019013880931,-0.004918019013880931
2005-06-24,-0.00415316579314724,-0.00415316579314724
2005-06-27,-0.00014044147527623757,-0.00014044147527623757
2005-06-28,7.044021260076388e-05,7.044021260076388e-05
2005-06-29,-0.000638804789536829,-0.000638804789536829
2005-06-30,-0.0022364312508275754,-0.0022364312508275754
2005-07-01,-0.0069740822784044145,-0.0069740822784044145
2005-07-05,-0.0003076484718583353,-0.0003076484718583353
2005-07-06,-0.0021861300473940528,-0.0021861300473940528
2005-07-07,0.002962488752040071,0.002962488752040071
2005-07-08,0.005949307491195754,0.005949307491195754
2005-07-11,0.005171297711660183,0.005171297711660183
2005-07-12,0.0009445654822736069,0.0009445654822736069
2005-07-13,-0.0012165449941129005,-0.0012165449941129005
2005-07-14,8.057838158427838e-05,8.057838158427838e-05
2005-07-15,0.00211389950803158,0.00211389950803158
2005-07-18,-0.004205514916874331,-0.004205514916874331
2005-07-19,0.004364857932043181,0.004364857932043181
2005-07-20,0.005772902438095573,0.005772902438095573
2005-07-21,-0.0033340935278766528,-0.0033340935278766528
2005-07-22,0.003154809929509966,0.003154809929509966
2005-07-25,-0.0022943394554255205,-0.0022943394554255205
2005-07-26,5.3242281971610235e-05,5.3242281971610235e-05
2005-07-27,0.0034579562643723026,0.0034579562643723026
2005-07-28,0.006743925104862536,0.006743925104862536
2005-07-29,-0.005875496285295667,-0.005875496285295667
2005-08-01,0.0010616672390989122,0.0010616672390989122
2005-08-02,0.003374134535833756,0.003374134535833756
2005-08-03,0.003940616099016347,0.003940616099016347
2005-08-04,-0.004169336659087014,-0.004169336659087014
2005-08-05,-0.0053805993432017975,-0.0053805993432017975
2005-08-08,-0.004280831202921176,-0.004280831202921176
2005-08-09,0.003958814983087855,0.003958814983087855
2005-08-10,-0.0008396399127704293,-0.0008396399127704293
2005-08-11,0.00928574030295186,0.00928574030295186
2005-08-12,-0.00023961487479022298,-0.00023961487479022298
2005-08-15,0.00032883425391604354,0.00032883425391604354
2005-08-16,-0.003260312964042872,-0.003260312964042872
2005-08-17,-0.0038633878512348953,-0.0038633878512348953
2005-08-18,1.6348342841243364e-05,1.6348342841243364e-05
2005-08-19,-0.0009737651635966352,-0.0009737651635966352
2005-08-22,0.0003564430050234821,0.0003564430050234821
2005-08-23,0.00023370147707625882,0.00023370147707625882
2005-08-24,-0.004525678257268084,-0.004525678257268084
2005-08-25,0.0030125077301568657,0.0030125077301568657
2005-08-26,-0.003393517953588954,-0.003393517953588954
2005-08-29,0.0038843686882219673,0.0038843686882219673
2005-08-30,-0.003924817825289012,-0.003924817825289012
2005-08-31,0.00977897173608354,0.00977897173608354
2005-09-01,0.002570391905666619,0.002570391905666619
2005-09-02,-0.0011119441178507163,-0.0011119441178507163
2005-09-06,0.004872873438775976,0.004872873438775976
2005-09-07,-0.0012259382995978675,-0.0012259382995978675
2005-09-08,0.0008197983193723887,0.0008197983193723887
2005-09-09,0.0056889030564227115,0.0056889030564227115
2005-09-12,-0.0013370314147213404,-0.0013370314147213404
2005-09-13,-0.0026210836130264427,-0.0026210836130264427
2005-09-14,-0.0025428654166884503,-0.0025428654166884503
2005-09-15,0.0001697731674304867,0.0001697731674304867
2005-09-16,0.0037875416118764603,0.0037875416118764603
2005-09-19,1.2531140222776511e-05,1.2531140222776511e-05
2005-09-20,-0.0026730955213760234,-0.0026730955213760234
2005-09-21,0.0016358495427399198,0.0016358495427399198
2005-09-22,-0.0022406297808575506,-0.0022406297808575506
2005-09-23,-0.001468748321274871,-0.001468748321274871
2005-09-26,0.0007065037752268408,0.0007065037752268408
2005-09-27,-0.0020870597700949735,-0.0020870597700949735
2005-09-28,0.00488408952294066,0.00488408952294066
2005-09-29,0.005788570213233218,0.005788570213233218
2005-09-30,-0.0006347704940868729,-0.0006347704940868729
2005-10-03,-0.0037933717004999925,-0.0037933717004999925
2005-10-04,-0.0035517403218558842,-0.0035517403218558842
2005-10-05,-0.006184077706383223,-0.006184077706383223
2005-10-06,-0.0006365998490658167,-0.0006365998490658167
2005-10-07,0.0031740810424025654,0.0031740810424025654
2005-10-10,-0.0036698660461481738,-0.0036698660461481738
2005-10-11,-0.0020955815482282094,-0.0020955815482282094
2005-10-12,-0.010285808705061223,-0.010285808705061223
2005-10-13,0.0017030524585765925,0.0017030524585765925
2005-10-14,0.002856518836574967,0.002856518836574967
2005-10-17,0.0040376045125813,0.0040376045125813
2005-10-18,-0.005653160254704065,-0.005653160254704065
2005-10-19,0.0056915553473553425,0.0056915553473553425
2005-10-20,-0.008088797593543985,-0.008088797593543985
2005-10-21,0.007718344685963596,0.007718344685963596
2005-10-24,0.005109346557033062,0.005109346557033062
2005-10-25,-7.581245571981505e-05,-7.581245571981505e-05
2005-10-26,-0.004616965683512481,-0.004616965683512481
2005-10-27,-0.005536099622726121,-0.005536099622726121
2005-10-28,0.005665602891965038,0.005665602891965038
2005-10-31,0.0003301172461415311,0.0003301172461415311
2005-11-01,-0.003420842052687151,-0.003420842052687151
2005-11-02,0.006828334255990598,0.006828334255990598
2005-11-03,0.0021271795171729667,0.0021271795171729667
2005-11-04,-0.002374391948548116,-0.002374391948548116
2005-11-07,0.002757572255723417,0.002757572255723417
2005-11-08,0.0031793889590248535,0.0031793889590248535
2005-11-09,0.0013357467105053087,0.0013357467105053087
2005-11-10,0.007226179527381016,0.007226179527381016
2005-11-11,0.003310734044455854,0.003310734044455854
2005-11-14,-0.0030543668081148114,-0.0030543668081148114
2005-11-15,-0.00030870795211980246,-0.00030870795211980246
2005-11-16,0.010599622715140854,0.010599622715140854
2005-11-17,0.00983131311310219,0.00983131311310219
2005-11-18,0.0004884960118306411,0.0004884960118306411
2005-11-21,0.005265112111600567,0.005265112111600567
2005-11-22,0.003912896162631729,0.003912896162631729
2005-11-23,0.000136764973565284,0.000136764973565284
2005-11-25,0.0029438623885767344,0.0029438623885767344
2005-11-28,-0.0010763369165498029,-0.0010763369165498029
2005-11-29,-0.0036222247311784696,-0.0036222247311784696
2005-11-30,-0.005824427945790284,-0.005824427945790284
2005-12-01,0.012197839945523913,0.012197839945523913
2005-12-02,0.0016626294625966985,0.0016626294625966985
2005-12-05,-0.0012836192196231224,-0.0012836192196231224
2005-12-06,0.00432653597732795,0.00432653597732795
2005-12-07,-0.0008469325995939084,-0.0008469325995939084
2005-12-08,0.0024131529233198,0.0024131529233198
2005-12-09,0.001979495046503371,0.001979495046503371
2005-12-12,0.0013455910190032947,0.0013455910190032947
2005-12-13,-0.0007691168011887797,-0.0007691168011887797
2005-12-14,-0.003658638057001379,-0.003658638057001379
2005-12-15,-0.0015381568685146453,-0.0015381568685146453
2005-12-16,-0.0025266478980971287,-0.0025266478980971287
2005-12-19,-0.004436599475623204,-0.004436599475623204
2005-12-20,-0.005834637343213278,-0.005834637343213278
2005-12-21,0.002658182371720985,0.002658182371720985
2005-12-22,0.008758686952688876,0.008758686952688876
2005-12-23,0.0014935343681493516,0.0014935343681493516
2005-12-27,-0.00016119748475766388,-0.00016119748475766388
2005-12-28,0.0035742496998636296,0.0035742496998636296
2005-12-29,-0.002295589432518963,-0.002295589432518963
2005-12-30,-0.003376012176110316,-0.003376012176110316
2006-01-03,0.017023348763583347,0.017023348763583347
2006-01-04,0.005153326840608474,0.005153326840608474
2006-01-05,-0.003645990065148608,-0.003645990065148608
2006-01-06,0.012662199449712823,0.012662199449712823
2006-01-09,0.00581777996756998,0.00581777996756998
2006-01-10,-0.004139870597564333,-0.004139870597564333
2006-01-11,0.004401351355563343,0.004401351355563343
2006-01-12,-0.0010611537185301724,-0.0010611537185301724
2006-01-13,0.005658493169534723,0.005658493169534723
2006-01-17,-0.002085850735228917,-0.002085850735228917
2006-01-18,-0.009406365661695433,-0.009406365661695433
2006-01-19,0.009012517583308304,0.009012517583308304
2006-01-20,-0.013208598139782658,-0.013208598139782658
2006-01-23,0.0033746867731018924,0.0033746867731018924
2006-01-24,-0.0001291601017308744,-0.0001291601017308744
2006-01-25,-0.0018289798520286617,-0.0018289798520286617
2006-01-26,0.0008288796291067876,0.0008288796291067876
2006-01-27,0.004487902679286187,0.004487902679286187
2006-01-30,0.004671193698980963,0.004671193698980963
2006-01-31,-0.002255710715498971,-0.002255710715498971
2006-02-01,0.0017036378961300556,0.0017036378961300556
2006-02-02,-0.005544376854769673,-0.005544376854769673
2006-02-03,-0.004730345572616546,-0.004730345572616546
2006-02-06,0.0013707584697180862,0.0013707584697180862
2006-02-07,-0.013918961883369286,-0.013918961883369286
2006-02-08,0.005557450296000482,0.005557450296000482
2006-02-09,0.004423358451412579,0.004423358451412579
2006-02-10,-0.005651542529490444,-0.005651542529490444
2006-02-13,-0.008256686837648004,-0.008256686837648004
2006-02-14,0.007799826746086247,0.007799826746086247
2006-02-15,-0.00034733551952643743,-0.00034733551952643743
2006-02-16,0.007690423327359352,0.007690423327359352
2006-02-17,0.001269737872776777,0.001269737872776777
2006-02-21,-0.003175794024752665,-0.003175794024752665
2006-02-22,0.007272266200268373,0.007272266200268373
2006-02-23,-0.004904703898375534,-0.004904703898375534
2006-02-24,0.00541974231079147,0.00541974231079147
2006-02-27,0.0005051979871971865,0.0005051979871971865
2006-02-28,-0.0010840836268953382,-0.0010840836268953382
2006-03-01,0.0041729570762425615,0.0041729570762425615
2006-03-02,0.0011927724964438278,0.0011927724964438278
2006-03-03,-0.006151821412005332,-0.006151821412005332
2006-03-06,-0.010243174917953886,-0.010243174917953886
2006-03-07,-0.003027749302991001,-0.003027749302991001
2006-03-08,-0.003972478512140204,-0.003972478512140204
2006-03-09,-0.0025616934252260084,-0.0025616934252260084
2006-03-10,-0.00027890917625731954,-0.00027890917625731954
2006-03-13,0.003158063613010814,0.003158063613010814
2006-03-14,0.011030724887004394,0.011030724887004394
2006-03-15,0.002937553916072022,0.002937553916072022
2006-03-16,0.0016016002070301958,0.0016016002070301958
2006-03-17,-0.000962683368023726,-0.000962683368023726
2006-03-20,0.0007425285514682131,0.0007425285514682131
2006-03-21,-0.007131444050976138,-0.007131444050976138
2006-03-22,0.002224402716357865,0.002224402716357865
2006-03-23,-0.0023426829956617714,-0.0023426829956617714
2006-03-24,0.007844087047932645,0.007844087047932645
2006-03-27,0.001742022981444785,0.001742022981444785
2006-03-28,-0.006447182454757211,-0.006447182454757211
2006-03-29,0.009537353289174726,0.009537353289174726
2006-03-30,0.005213730731103888,0.005213730731103888
2006-03-31,-0.0029547447833731923,-0.0029547447833731923
2006-04-03,0.001699365791397056,0.001699365791397056
2006-04-04,0.002031295346513878,0.002031295346513878
2006-04-05,0.004912631300596204,0.004912631300596204
2006-04-06,0.0010947658165040173,0.0010947658165040173
2006-04-07,-0.01037264085734725,-0.01037264085734725
2006-04-10,0.004731973291184149,0.004731973291184149
2006-04-11,-0.005805800109114451,-0.005805800109114451
2006-04-12,0.0007065958189191754,0.0007065958189191754
2006-04-13,-0.000864518525583097,-0.000864518525583097
2006-04-17,0.004809019443497447,0.004809019443497447
2006-04-18,0.012237792715422845,0.012237792715422845
2006-04-19,0.0076663227899526785,0.0076663227899526785
2006-04-20,-0.011763462861502717,-0.011763462861502717
2006-04-21,0.007656766965245187,0.007656766965245187
2006-04-24,-0.005903894444726121,-0.005903894444726121
2006-04-25,-3.023141752079878e-05,-3.023141752079878e-05
2006-04-26,0.0029669270546105074,0.0029669270546105074
2006-04-27,0.0011348430273366737,0.0011348430273366737
2006-04-28,0.006970581275645637,0.006970581275645637
2006-05-01,-0.00617352393667146,-0.00617352393667146
2006-05-02,0.008457477500369058,0.008457477500369058
2006-05-03,-0.0022500437806002417,-0.0022500437806002417
2006-05-04,0.006283394052137142,0.006283394052137142
2006-05-05,0.00749406931731027,0.00749406931731027
2006-05-08,-0.0015756562403895337,-0.0015756562403895337
2006-05-09,0.007159255180940338,0.007159255180940338
2006-05-10,0.0005485721454382861,0.0005485721454382861
2006-05-11,-0.007591594748556846,-0.007591594748556846
2006-05-12,-0.008472091237677322,-0.008472091237677322
2006-05-15,-0.01180633842469135,-0.01180633842469135
2006-05-16,0.004004707714141148,0.004004707714141148
2006-05-17,-0.011453432212582533,-0.011453432212582533
2006-05-18,-0.0021881349202575286,-0.0021881349202575286
2006-05-19,-0.0027097673592118956,-0.0027097673592118956
2006-05-22,-0.004935933637835605,-0.004935933637835605
2006-05-23,-0.00043298410308763053,-0.00043298410308763053
2006-05-24,-0.005017184548376391,-0.005017184548376391
2006-05-25,0.007816144420165915,0.007816144420165915
2006-05-26,0.0033863654462648494,0.0033863654462648494
2006-05-30,-0.009981069068200633,-0.009981069068200633
2006-05-31,-0.0009831429550962558,-0.0009831429550962558
2006-06-01,0.002853273823747687,0.002853273823747687
2006-06-02,0.0067975785994866976,0.0067975785994866976
2006-06-05,-0.010297597829285033,-0.010297597829285033
2006-06-06,-0.0026244851038087604,-0.0026244851038087604
2006-06-07,-0.004843683030128815,-0.004843683030128815
2006-06-08,-0.005687989870534577,-0.005687989870534577
2006-06-09,-0.0030707368355290645,-0.0030707368355290645
2006-06-12,-0.009239550626552085,-0.009239550626552085
2006-06-13,-0.02092687592721699,-0.02092687592721699
2006-06-14,0.0005632705641815836,0.0005632705641815836
2006-06-15,0.018200545589340745,0.018200545589340745
2006-06-16,-0.002731408951150022,-0.002731408951150022
2006-06-19,-0.010142819419826239,-0.010142819419826239
2006-06-20,0.004851822188431931,0.004851822188431931
2006-06-21,0.010266538799647494,0.010266538799647494
2006-06-22,-0.00834526414145066,-0.00834526414145066
2006-06-23,0.00023595765806460028,0.00023595765806460028
2006-06-26,0.002451902916765214,0.002451902916765214
2006-06-27,-0.008288122177300973,-0.008288122177300973
2006-06-28,0.0015593500327228003,0.0015593500327228003
2006-06-29,0.02201799631628414,0.02201799631628414
2006-06-30,0.008328352549307876,0.008328352549307876
2006-07-03,0.00605682285458502,0.00605682285458502
2006-07-05,-0.007665563772904072,-0.007665563772904072
2006-07-06,0.003997992267113576,0.003997992267113576
2006-07-07,-0.0043980150584402135,-0.0043980150584402135
2006-07-10,-0.003991909044765191,-0.003991909044765191
2006-07-11,0.010913676022935958,0.010913676022935958
2006-07-12,-0.0030559974774676093,-0.0030559974774676093
2006-07-13,-0.004941850156791339,-0.004941850156791339
2006-07-14,-0.0023031853827518824,-0.0023031853827518824
2006-07-17,-0.006648919250677715,-0.006648919250677715
2006-07-18,-0.004217097511258411,-0.004217097511258411
2006-07-19,0.013499421286500878,0.013499421286500878
2006-07-20,-0.010560813831233319,-0.010560813831233319
2006-07-21,-0.00826080626149049,-0.00826080626149049
2006-07-24,0.006995395199481297,0.006995395199481297
2006-07-25,0.003197425288342037,0.003197425288342037
2006-07-26,0.0027907491704438235,0.0027907491704438235
2006-07-27,0.0012922763358705512,0.0012922763358705512
2006-07-28,0.00992559008475362,0.00992559008475362
2006-07-31,0.00011832780804562043,0.00011832780804562043
2006-08-01,-0.0009209557393739634,-0.0009209557393739634
2006-08-02,0.007027647629816491,0.007027647629816491
2006-08-03,-0.00023103022952040725,-0.00023103022952040725
2006-08-04,0.00048632531646482485,0.00048632531646482485
2006-08-07,-0.0012879314610366012,-0.0012879314610366012
2006-08-08,-0.005207308866934585,-0.005207308866934585
2006-08-09,0.0011865316403886382,0.0011865316403886382
2006-08-10,-0.003248810905110794,-0.003248810905110794
2006-08-11,-0.0057655258932840904,-0.0057655258932840904
2006-08-14,-0.0005131130351563987,-0.0005131130351563987
2006-08-15,0.010381143063571395,0.010381143063571395
2006-08-16,0.01152371423097913,0.01152371423097913
2006-08-17,-0.004463877468286481,-0.004463877468286481
2006-08-18,0.0023403414799416542,0.0023403414799416542
2006-08-21,0.0030920222896306413,0.0030920222896306413
2006-08-22,-0.0015094589923702996,-0.0015094589923702996
2006-08-23,-0.00342883648100335,-0.00342883648100335
2006-08-24,0.000565118964061628,0.000565118964061628
2006-08-25,0.0011399108430102832,0.0011399108430102832
2006-08-28,0.00011896763854770092,0.00011896763854770092
2006-08-29,0.0010821538140402152,0.0010821538140402152
2006-08-30,0.0038607773178407244,0.0038607773178407244
2006-08-31,0.0037641986540322024,0.0037641986540322024
2006-09-01,0.002247475535941612,0.002247475535941612
2006-09-05,0.006168474432350485,0.006168474432350485
2006-09-06,-0.009603800727047652,-0.009603800727047652
2006-09-07,-0.008307414604324532,-0.008307414604324532
2006-09-08,-0.00016272845554852783,-0.00016272845554852783
2006-09-11,-0.0073316755196151774,-0.0073316755196151774
2006-09-12,0.007485890121293376,0.007485890121293376
2006-09-13,0.004027802322024365,0.004027802322024365
2006-09-14,-0.006478570478621476,-0.006478570478621476
2006-09-15,0.0021201474798412277,0.0021201474798412277
2006-09-18,0.003538597311398289,0.003538597311398289
2006-09-19,-0.005204546409774119,-0.005204546409774119
2006-09-20,0.006748335907161662,0.006748335907161662
2006-09-21,0.002469519074085341,0.002469519074085341
2006-09-22,0.0008390319922203956,0.0008390319922203956
2006-09-25,0.007986737807333432,0.007986737807333432
2006-09-26,0.0032024894562909965,0.0032024894562909965
2006-09-27,0.003744771266056257,0.003744771266056257
2006-09-28,6.654129860891823e-07,6.654129860891823e-07
2006-09-29,-0.0030321387482307007,-0.0030321387482307007
2006-10-02,-0.004811897027358636,-0.004811897027358636
2006-10-03,-0.007452941755744691,-0.007452941755744691
2006-10-04,0.007567826335077732,0.007567826335077732
2006-10-05,0.0022989500604934264,0.0022989500604934264
2006-10-06,-0.0032347470301570093,-0.0032347470301570093
2006-10-09,0.0025146377213547287,0.0025146377213547287
2006-10-10,-0.0021763228200634534,-0.0021763228200634534
2006-10-11,-0.002122168684081699,-0.002122168684081699
2006-10-12,0.008881594944838133,0.008881594944838133
2006-10-13,0.00536572619525415,0.00536572619525415
2006-10-16,0.004220345878077336,0.004220345878077336
2006-10-17,-0.00562878090843742,-0.00562878090843742
2006-10-18,-0.0006819786879504855,-0.0006819786879504855
2006-10-19,0.003964691702553219,0.003964691702553219
2006-10-20,-0.0023358733579475046,-0.0023358733579475046
2006-10-23,-0.0017065491728378958,-0.0017065491728378958
2006-10-24,0.0007324466697767759,0.0007324466697767759
2006-10-25,0.007006774561621232,0.007006774561621232
2006-10-26,0.006872143645668338,0.006872143645668338
2006-10-27,-0.003585755499290644,-0.003585755499290644
2006-10-30,0.004146315614672036,0.004146315614672036
2006-10-31,0.003827652654470148,0.003827652654470148
2006-11-01,0.0008592513323115333,0.0008592513323115333
2006-11-02,0.0012658842759352305,0.0012658842759352305
2006-11-03,-0.0025958162936845055,-0.0025958162936845055
2006-11-06,0.005466410712507713,0.005466410712507713
2006-11-07,0.004344665190823149,0.004344665190823149
2006-11-08,-0.0012215299846107643,-0.0012215299846107643
2006-11-09,0.004832597449659903,0.004832597449659903
2006-11-10,0.0004592347350053813,0.0004592347350053813
2006-11-13,0.0018363175792223572,0.0018363175792223572
2006-11-14,0.003165117287212349,0.003165117287212349
2006-11-15,0.0015705401906077774,0.0015705401906077774
2006-11-16,-0.0016431047721249927,-0.0016431047721249927
2006-11-17,0.0033336420302088497,0.0033336420302088497
2006-11-20,0.0009197988950144395,0.0009197988950144395
2006-11-21,0.003141727698967689,0.003141727698967689
2006-11-22,0.003331904764662208,0.003331904764662208
2006-11-24,0.0029044419597755054,0.0029044419597755054
2006-11-27,-0.007474822988600677,-0.007474822988600677
2006-11-28,0.0017614319644929542,0.0017614319644929542
2006-11-29,0.002053481752011299,0.002053481752011299
2006-11-30,0.006375371509659433,0.006375371509659433
2006-12-01,-0.0032003893015592312,-0.0032003893015592312
2006-12-04,0.005701697993010668,0.005701697993010668
2006-12-05,-0.00047902528413799634,-0.00047902528413799634
2006-12-06,-0.0060725863653513625,-0.0060725863653513625
2006-12-07,-0.0043688592334063915,-0.0043688592334063915
2006-12-08,-0.003000212775595268,-0.003000212775595268
2006-12-11,0.004732249661458065,0.004732249661458065
2006-12-12,-0.0014241745012071707,-0.0014241745012071707
2006-12-13,-0.00174758822588329,-0.00174758822588329
2006-12-14,0.0025577152172548854,0.0025577152172548854
2006-12-15,-0.0037812224602344737,-0.0037812224602344737
2006-12-18,-0.002992685921645211,-0.002992685921645211
2006-12-19,0.0023792181660868715,0.0023792181660868715
2006-12-20,-0.0018886485927170462,-0.0018886485927170462
2006-12-21,-0.0024860197640722394,-0.0024860197640722394
2006-12-22,-0.005023931056243197,-0.005023931056243197
2006-12-26,0.004536560075171658,0.004536560075171658
2006-12-27,0.001968342586889926,0.001968342586889926
2006-12-28,0.000351121830465195,0.000351121830465195
2006-12-29,0.0001499766950815326,0.0001499766950815326
2007-01-03,-0.001954397347047343,-0.001954397347047343
2007-01-04,0.004179166370443427,0.004179166370443427
2007-01-05,-0.01035496756048941,-0.01035496756048941
2007-01-08,0.0029843593936688005,0.0029843593936688005
2007-01-09,0.002490744543529505,0.002490744543529505
2007-01-10,0.0015145440281534748,0.0015145440281534748
2007-01-11,0.0022968203276107655,0.0022968203276107655
2007-01-12,0.008286451847781528,0.008286451847781528
2007-01-16,-0.0009982004815755176,-0.0009982004815755176
2007-01-17,-7.935081119340743e-05,-7.935081119340743e-05
2007-01-18,-0.006288080418734532,-0.006288080418734532
2007-01-19,0.0032134714379909333,0.0032134714379909333
2007-01-22,-0.004080733090720001,-0.004080733090720001
2007-01-23,0.00440366006091793,0.00440366006091793
2007-01-24,0.00642502819942119,0.00642502819942119
2007-01-25,-0.00907827308281174,-0.00907827308281174
